,sentence,target,type,hateSpeech
3670,ঢুকাইছে তারপরও দোষ নাই ক্য,,,0
3671,ঢুকিয়ে দে,,,0
3672,তচলিমা নাচরনি হলো নাচতিক,,,0
3673,তদন্দ করে তো জানাই গেলো ছেলেটা গালি দেয় নাই আর মুশফিক ভাই ও ওকে কিছুই বলে নাই খালি খালি এই শালারা এই ছেলেটার সাথে অবিচার করলো,,,0
3674,তদের কি সমসা,,,0
3675,তবে অপুর সঙ্গে,,,0
3676,তবে ভদ্র লোক স্পেশাল মানুষদের আনেন,,,0
3677,তবে ভারতে কেউ কে কাপের বলেন নাই আল্লাহু তাদের কে আব্বাসির ফতুয়া থেকে বাঁচাইছে।,,,0
3678,তমাকে চলেনা,,,0
3679,তর অভিনয় কে দেখে বেঠা,,,0
3680,তর ওপর গজব পরবে বাবার কাছে মাপ চা,,,0
3681,তর কাইয়া কাম নাই,,,0
3682,তর গালে জুতা মারতাম,,,0
3683,তর মত সানাইকে আমার টয়লেট পরিষ্কার করানোর জন্য ও রাখব না,,,0
3684,তর মায়রে দে টেলা,,,0
3685,তর লেখা পইড়া আমার বমি আসতেছে । চেতনার ধ্বজভঙ্গ রুগী ।,,,0
3686,তরে আমি আরকিকমু তুইত ব্দমাইশ,,,0
3687,তরে পাইতাম পোলা,,,0
3688,তরে পাইলে জুতা মারতাম,,,0
3689,তাইলে তোরা তাজমহলও ভেঙ্গে ফেল,,,0
3690,তাওহিদ আফ্রিদির ফ্যানেরা সাড়া দাও,,,0
3691,তাকে এতো কোপালো মেয়েকে কেনো কোপালো না,,,0
3692,তাকে দিয়ে নিল ছবি করলে ভালো হতো,,,0
3693,তাকে দেশে আনা হোক সে দেশে এনে তাকে জিজ্ঞাসাবাদ করা হোক আমরা যেভাবে হইব লস করতেছেন যেন মহাভারত অশুদ্ধ হয়ে গেছে এরকম একটা কিছু আসলে না প্রিয়া সাহা,,,0
3694,তাকে সব পাবলিকের বেন করা দরকার,,,0
3695,তাদের উপর যেন খুব তারাতারি গজব নাজিল হয়,,,0
3696,তাদের বিচার নাম হলে সামাজিকতার মুল্যভোদের কলংক সরকার এড়িয়ে চলবেরে সরকার এড়িয়ে চলবেরে,,,0
3697,তাদেরকে জাহান্নামে পাঠানোর ব্যবস্হা করছেন ভালো হয়ে জান যারা প্রকাশে নিজের রুপ যৌবন দেখায় তারা জাহান্নামী হে আল্লাহ মানবজাতির আকিদা সহি সঠিক শুদ্ধ ও সুন্দর করে দাও,,,0
3698,তাদেরকে জুতা মারা উচিত,,,0
3699,তামিম ইকবাল সেরা।,,,0
3700,তার অনেক বহ্যার খারাপ ছিল তাই জন্য প্রয়োজনীয় হয়ে গেছে,,,0
3701,তার আগের কথা মনে থাকেনা,,,0
3702,তার এর নাম কি,,,0
3703,তার কথা বুজা গেলো সে দসি আপনাদের কি মনে হয় আমি তো বলি সে দসি,,,0
3704,তার বফ ফিরে আসার কারন টা কি রে ভাই কেউ কি কিছু বুঝলেন,,,0
3705,তার বিচার আমার আদালতে তার ফাঁসি,,,0
3706,তার মত মহান মানুষ আরকেহ নাই এই সময়ে,,,0
3707,তার মতুন মানুষ মেরে ফেলা ভালো না তো সমাজ নষ্ট হবে,,,0
3708,তার মুখ দেখলে বোঝা যায় সে অপরাধী,,,0
3709,তার সেঞ্চুরী উদযাপন নিয়ে খারাপ কিছু দেখি না। কিন্তু সে ড্রেসিং রুমের দিকে তাক করে করবে কেন।,,,0
3710,তার হাতটা ধ্বংস হওক,,,0
3711,তার হোগায় বাঁশ দেবো পাইলে,,,0
3712,তারা জেন এক হয়ে জাই আললাহ তাদের সঠিক বুজ দান করুক আমিন,,,0
3713,তারাতারি ফাসি দেয়া হোক তাদের,,,0
3714,তাহমিদ ভাই এভাবে বলবেন না কান্না পায়! ভিতরের কথা গুলো নাড়া দিয়ে উঠেছে,,,0
3715,তাহরি ভন্ড মিজানুর রহমান আজহারির কথাই ঠিক,,,0
3716,তাহলে কি আমাদের দেশে এখন আমরাই জিম্মি সবাই দারিয়ে দেখল কেউ প্রতিবাদ করলনা এমন হতে তাকলে পরা দেশই শন্ত্রাশের কারাগার হয়েযাবে,,,0
3717,তাহলে তারা কি মিথ্যা কথা বলতেছেতুমি পদত্যাগ করোকোন কিছু হলে তুমি বল তুমি জানো নাজানো না কেনো,,,0
3718,তাহসান মিথিলার দিকে বার বার তাকিয়ে দেখ ছিলো। বুঝায়ই যায় সে মিথিলা কে কতোটা ভালোবাসতো। কিন্তুু মিথিলার চোখ মুখ দেখলেই বুঝা যাচ্ছে সে তাহসানের প্রতি বিরক্ত,,,0
3719,তাহসিন ভাই আবার নতুন করে বাশ দেন নতুন মক্কেল পাইছেন,,,0
3720,তাহসিন ভাই আরেকটু বেশী হান্দাইলে ভালো হইতো,,,0
3721,তাহসিন ভাইয়ের পর আপনিই সেরা রুস্টার,,,0
3722,তাহসিনেশন এর যদি ভালো কোনো ভিডিও থেকে থাকে তাহলে এই ভিডিওটাই।,,,0
3723,তাহাসান ভাই তোমার জীবন এখন অইরা,,,0
3724,তাহুলে মুসলমান এভাবে মরবে আর আরেক মুসলমান ভাই চেয়ে থাকবে,,,0
3725,তাহেরি জে বন্ড এটা নতুন করে বলার কিআছে,,,0
3726,তাহেরির দোষটা আসলে কোথায় বুঝতে পারলাম না! সে কি মদ খায়? সে কি জুয়া খেলে? তার স্ত্রী কি তার চারিত্রিক ব্যাপারে কোন অভিযোগ করেছে? সে কি সুদের কারবার করে? সে কি চুরিডাকাতি করেছে? সে কি অন্যের সম্পত্তি হরণ করেছে? সে কি শুয়োর বা অন্য কোন হারাম জন্তুর গোশত খায়? সে কি মসজিদ মাদ্রাসার তহবিল তসরুফ করেছে? সে কি ধর্ষণ বলাতকারে লিপ্ত? সে কি নামাজ রোজা বা শরিয়তের ফরজ বা ওয়াজিব অস্বীকার করেছে? মিথ্যারোপ করে কাউকে ছোট করা হয়তো যেতে পারে আপনি বড় হতে পারেন কি?,,,0
3727,তাহেরী আপনার ভয় নায়। আপনে চালায়া জান।,,,0
3728,তিনি আওয়ামী লীগ করেন।এটা কোন ঘটনাই না।,,,0
3729,তুই আমার ঐটা,,,0
3730,তুই আমেরিকায় কি করিস আমি জানি,,,0
3731,তুই আর নাটক দিসনা।,,,0
3732,তুই আসলেই একটা মাল,,,0
3733,তুই একটা মিত্তাবাজ জাকির নায়েক একজন ভালু মানুষ তুই এই ধরনের ভিডিও বানানো বন্ধ করি কাম কর থালি বাসন ধু ঘর সাপ্কর জাকির নায়েকর মত প্রশ্নর উত্তর দিয়ে প্রমান করি দেখা তুই পারবি কি জাকির নায়েক মত উত্তর দিতে বল,,,0
3734,তুই এগুলা করছিস,,,0
3735,তুই ও ছাত্রলীগ,,,0
3736,তুই পদত্যাগ করলে সব ঠিক হয়ে যাবে।,,,0
3737,তুই বাংলাদেশে বসে কলকাতার সব খবর জেনেছিস কি করে বাজে বকা ছাড়া কাজ নেই তোর,,,0
3738,তুই যে জিকির করছ ঐ জিকির তোর মার বোদার ভিতর ডুকাইয়া দে হারামজসদা,,,0
3739,তুমাকে বাতিল করিলাম,,,0
3740,তুমাদের আর কোনু কাজ নাই এত মিথ্যা কথা কেন,,,0
3741,তুমার ফেমেলি কি ভালো যদি ভালো হই তাহলে তুমি এইরকম কেনু বলবে খারাপ মেয়ে আমি যদি এই দেশের কিছু হইতাম তাহলে তুমাকে দেশেতে বের করতাম,,,0
3742,তুমি কি এত খারাপ,,,0
3743,তুমি পাগল হয়ছো,,,0
3744,তুমি ফোন দেও,,,0
3745,তুমি বেছে থাক এলাকার পোলাপাইন তোমার আসা আছে,,,0
3746,তুমি যাহাই কর সেটা একান্তই তোমার কর্ম তোমার কর্মফলের জন্য তুমি নিজেই দায়ী এবং এরফল ও তোমাকেই ভোগ করতে হবে ।সুতরাং তোমাদের এই অপ কর্মের সাক্ষী লক্ষ লক্ষ আল্লাহ এবং রসুল প্রেমী মানুষ বাঁচার কি কোন উপায় আছে ?একমাত্র তাওবায়ে নসুহা ছাড়া  কি?,,,0
3747,তুমি যে কত ভালো কাজ করেছ ভগবান দেখছেনআমিও প্রদীপের নীছে অন্ধকারে থাকতে ভালো বসা একজন অধ্যাপক,,,0
3748,তুমি সবার সেরা বস্,,,0
3749,তুর জন্ম ভলো জাইগা হয় নাই,,,0
3750,তুলা সম্পরকে আমি সহমত,,,0
3751,তেমন ভাল হয় নাই বার বার লাইফ পেয়েও ইনিংস লম্বা করতে পারে না ন্যাশনাল টিমে তো আরো খারাপ খেলবে,,,0
3752,তোকে কেএই কাজটা দিয়েছে তার কোন ঠিক আছে তোর কোন ঠিক আছে কেন তোর সাবস্ক্রাইবার কম বলে মনগড়া গল্প বলতেছি,,,0
3753,তোকে জবাই করা ফরজ হয়ে গেছে।,,,0
3754,তোকে ডিম থেরাপি দেওয়া দরকার,,,0
3755,তোদের কি এটা বাপ দাদার আও,,,0
3756,তোদের ভিডিও থেকে লাইক উঠেছে জুতা মারা বেশি,,,0
3757,তোদের লজ্জা আছে,,,0
3758,তোমরা আমায় একজন নায়ক এনে দাওকথা দিলাম তোমাদের আমি বাংলা চলচিত্রের হারানো সেই সোনালী দিনগুলিআবারো ফিরিয়ে দিবো আমি যেথায় থাকোভাল থেকোহে প্রাণের প্রিয় মহানায়ক মান্না ভাই,,,0
3759,তোমরা কি সাংবাদিক টা ভারতের দালাল,,,0
3760,তোমাকে আজ খুব ভালো লাগতেচে,,,0
3761,তোমাকে এই পৃথিবীর মানুষ আর কি শাস্তি দিবেভাইরে তর জন্য নরক অপেক্ষা করছে তুইও একদিন বাবা হবি শুধু ঈশ্বরের কাছে একটাই প্রার্থনা ছেলেটা যাতে তোমার মতো হয়,,,0
3762,তোমাকে চাই ৯৬৩৫৯৪৫৭৮১,,,0
3763,তোমাকে পিঠানো দরকার।কারন তুমি একজন মিথ্যুক,,,0
3764,তোমাকে ভাল লেগেছে বেশি,,,0
3765,তোমাদের গূদ কেরোসীন মার তে হবে,,,0
3766,তোমার আর ডিসি কোনো দোস নাই সব দুস তোদের সের দুস তাই না সবাই শুনুন তাদের দুজনের কোনো দুস নাই সব দুস ঐ ঐ সি সি কেমরা দুস,,,0
3767,তোমার গালাটা কি সুনদর তুমি আমার সাথে ডেটিং যাবে,,,0
3768,তোমার তুলে দরা পুটেজ এবং সাজিয়ে কথা গুলো বুজিয়ে বলার জন্য অনেক ধন্যবাদ,,,0
3769,তোমার নাম্বার টা দেও,,,0
3770,তোমার নোতুন দেকাবা,,,0
3771,তোমার সাথে প্রেম করতে চাই,,,0
3772,তোমার সেটার মধ্যে এত চেতকে মুরুব্বী তো ভালো কথা বলছে,,,0
3773,তোমি আমার হবে,,,0
3774,তোর কপালে এই রকম জুটবে এই ভাবে কেউ কষ্ট দেয় বাবা মা কে,,,0
3775,তোর কারনে তোর বাবা জাহান্নামে জাবে,,,0
3776,তোর কোন কথা শুনতে চাই না তোর পদত্যাগ চাই,,,0
3777,তোর গাল এতো খারাপ তুই মুহাম্মদ কে নিয়ে বাজে কথা কস কিল্লাই,,,0
3778,তোর তরা নায়ক নায়কা না,,,0
3779,তোর নাম্বারটা পাঠা তো,,,0
3780,তোর পেট ভরে গেছে,,,0
3781,তোর বাব হবে মাসুদ রানা,,,0
3782,তোর মতো ছেলের গজব পরবো,,,0
3783,তোর লজ্জা লাগেনা তুই যদি মাকে এতই ভালোবাসিস তাহলে তোর মাকে লোকটা এত বড় একটা পদ পাইয়ে দিলো তাকে এত নুগড়া নুগড়া কথা বলতে পারতে না অতীন্দ্র দাদা কে তোর পাধরে ক্ষমা চাওয়া উচিত তাহলেই তুই পাপ থেকে মুক্তি পাবি,,,0
3784,তোর সন্তান কে দেখানো দরকার এই ভিড়িও,,,0
3785,তোরফাসিচাই,,,0
3786,তোরা হাঁষ দেখছু,,,0
3787,তোরে আল্লাহ যে কি করবে আল্লাহই জানে,,,0
3788,তোরে কি এগুলো বলার জন্য আনছে নাকি ওয়াজ করার জন্য আনছে তুই ওয়াজ না করে একজন আলেমের নামে গিবত করতেছিস সেটা কি মানুষের সাথে ভন্ডামি করা হচ্ছে না ছাগল কোথাকার,,,0
3789,তোরে পাইলে আমি মিষ্টি খাওয়ায় দিতাম,,,0
3790,থাকার জগ্গো নয়,,,0
3791,থুতু দিলাম তদের মত খারাপ মানুষ গুলাকে ছিছিএরজন্যই বাংলাদেশের কিচ্ছু হলোনা,,,0
3792,থোখের ভাসাটা কি,,,0
3793,থ্যাংক ইউ থ্যাংক ইউ থ্যাংক ইউ থ্যাংক ইউ থ্যাংক ইউ,,,0
3794,দয়া করে সবাই মিস বাংলাদেশ ঐশি কে ভোট দিন।।। সে বাংলাদেশ কে রিপ্রেজেন্ট করতেছে।।।,,,0
3795,দর্শক তো কত্ত কিছুই বলে তো এইটা নিয়া এত কাহিনি করার কি হইলো।এখন তো কমেন্টে তো কত মানুষ গালাগালি করবে কোনো বাল ফালাইতে পারবে কেউ কারো,,,0
3796,দল থেকে বাদ দে চোর রে,,,0
3797,দাড়ি ওয়ালা মালডা কেডা,,,0
3798,দাড়ি ওয়ালা মোমো মারা দরকার,,,0
3799,দাড়ি বিষয়ে কথা হচ্ছেনা কেন?,,,0
3800,দাড়ি রাখলে যে ভালো হয় সেটা আশলেই ভুল,,,0
3801,দাঁতের বয়স হয় নাই তার আবার ওয়াজ করার সখ হয়েছে।,,,0
3802,দাদার কি কাপর নেই,,,0
3803,দারি ওয়ালা লোকটার ব্যবহার একটু বেশীই খারাপ।,,,0
3804,দারুণ কইসিস রে ভাই,,,0
3805,দারুণ দারুণ,,,0
3806,"দারুণ নাটক,,,,",,,0
3807,দারুন একটা ভিডিও প্রায় শ খানেক কমেন্ট পড়লাম যার ভিতরে সবগুলাই নেগেটিভ এই আর্টিস্ট দিয়ে মুভি করলে সিনেমা হল বন্ধ হবে না কেন,,,0
3808,দারুন বিনোদন হচ্ছে এখানে,,,0
3809,দারুন রসিক,,,0
3810,দারুন সত্য কথা,,,0
3811,দালাল সৌদি বাদশাদালাল আরব আমিরাতে বাদশা ধংশ হোক তারা সাথে মালয়েশিয়ান সরকার,,,0
3812,দালালের দল বাংলাদেশ এটাই তো হবে,,,0
3813,দিতীয় বার ভুল হলেই রানু,,,0
3814,দিদি জিতবে এটা আমার বিশ্বাস আমার সোনার বাংলা,,,0
3815,দিন দিন পরিবেশটা নষ্ট হচ্ছে ।,,,0
3816,দিন যত যাচ্ছে মানুষ তত আল্লাহকে ভুলে যাচ্ছে এবং মানুষ নর পশুর রুপ ধারন করছে,,,0
3817,দিবালা কে নেইনি এ কারনে হারছে,,,0
3818,দিল তো দেইনি কাউকে,,,0
3819,দুই খারাপে খারাপে ভালো ই মিলছে,,,0
3820,দুই খুনি এখন একএ,,,0
3821,দুই জন এক হয়ে জাক সেটাই চাই,,,0
3822,দুই সপ্তাহ ধরে নতুন পোস্ট নাই।ব্যাপার কি?৫ সদস্য বিশিষ্ট একটি তদন্ত কমিটি গঠন করা হোক...,,,0
3823,দুঃখজনক,,,0
3824,দুঃখিত স্যার হাসতে পারছি না।পাশের রুমে আম্মু ঘুমাচ্ছে। কেবল খাটটাই খট খট করে কাঁপছে,,,0
3825,দুটা কম পখখে এক মন ওজন হবে,,,0
3826,দুধ আমার অনেক ভালো লাগে,,,0
3827,দুধ নাকি ডোন,,,0
3828,দুধ বড়ো করলেই সুন্দর দেখা যায়।,,,0
3829,দুনিয়া আর বেশি দিন নেই,,,0
3830,দুনিয়াটা নযরে বেইমান মানুষ হয় বেইমান অতিন্দ্র ও তপন দুজন মিলে অবজ্ঞায় পড়ে থাকা রানু মন্ডলকে রাতারাতি সমাজের শীর্ষ স্থানে নিয়ে এসেছে সে জন্য তারা সমগ্র দেশবাসীর কাছে প্রশংসনীয় কিন্তু যাদের পূনরুদ্ধার করেছে তারাই মনুষ্যত্ব বিহীন রানু বা ওর মেয়ে অকৃতজ্ঞ ওরা মানুষের উপকারের মর্যাদা দিতে জানে না বন থেকে জানোয়ার তুলে নিয়ে আনলে ও মন থেকে জংলীপনা যায় না এই জন্য সবাইকে উপকার করা উচিত নয় এতে মানুষকে অপমানিত হতে হয় রায়গড় মধ্যপ্রদেশ থেকে,,,0
3831,দুনিয়াতে তোমার সব চাইতে আপন জন হলো আল্লাহ তারপর মা বাবা মা বাবাকে কষ্ট দিলে আল্লাহর আরস কেপে উঠে মা বাবা হলো বেহেস্তে যাওয়ার রাস্তা,,,0
3832,দুর পাগলি,,,0
3833,দুষ্ট মি করছে এখানের দুষের কি আছে,,,0
3834,দূর আবুইল্লা,,,0
3835,দূর মিয়া এইগুলা ইডিট করা যায়,,,0
3836,দৃষ্টান্তমুলক শাস্তি চাই,,,0
3837,দেওয়ান বাগীর কপালে জুতা,,,0
3838,দেওয়ান বাগীর বিরুদ্ধে প্রতিবাদ কোরতে কেকে আছে,,,0
3839,দেওযানবাগির তো কপাল খারাপ ওর আসেক জারা তাদের ও,,,0
3840,দেওয়ানবাগীর বিচি আমরা চাই ই চাই!,,,0
3841,দেওয়ানবাগীরে বিচির নিচে একটা ইট রেখে যদি আর একটা ইট দিয়ে বারি দিয়ে থেতলা করে দিতে পারতাম । তবুও মিনে হয় শান্তি পাব না।,,,0
3842,দেকার মতন মাল বিয়ে করতাম রাজি থাকলে,,,0
3843,দেখতে স্মার্ট অনেক ছেলে ছিলো কিন্ত আমার কথা তাদের তো অভিনয় অভিজ্ঞতা নাই তাহলে তাদের দিয়ে কিভাবে এত বড় একটা মুভির অভিনয় করাবে এটা নাটক ছাড়া কিছুই না শুধু শধু হয়রানি করা হলো,,,0
3844,দেখতে হবে না বাংলার কিন খান শাকিব খান নামনার,,,0
3845,দেখলেও বাচ্চা এটোটা খারা হয় না।।।,,,0
3846,দেখাসকি,,,0
3847,দেখি,,,0
3848,দেখেন ইনু সাহেবের পল্টি মারা  -! মরহুম শেখ সাহেবের মৃত্যুর পর টেঙ্ক এর উপর নেচেছিল এই জঙ্গী ইনু । স্বাধীনতার পর গনবাহীনির নেতা ছিল এই জঙ্গী ইনু ।,,,0
3849,দেনমোহর নাটক থেকে টেনিং নিয়েছে।,,,0
3850,দেব এর কথা গুলো মনে হচ্ছেসে এর প্রতিনিধি তিন মোরলের গন্ডি তারা ভাল ভাল প্লেয়ার দের ফাঁদ তৈরি করে এবং সে ফাঁদে ফালানো হয়,,,0
3851,দেবো তুই একটা বেয়াদব এর তুলনায় নাই,,,0
3852,দেশটাই তো তাদের ভাই,,,0
3853,দেশে এর জন্য কাজ করে,,,0
3854,দেশে কী ছেলেদের অভাব তারা টাকা ছাড়াই ইনসি দুধ করে দিতো,,,0
3855,দেশে খবরের অভাব,,,0
3856,দেশের অবস্থা খুব খারাপ কোথায় যে যাব বুঝে উঠতে পারি না,,,0
3857,দেশের জন্য মরন যুদ্ধ টাকার জন্য জীবন যুদ্ধ ।,,,0
3858,দেশের জন্য রাষ্ট্রপতির ভূমিকা কি চোখে পড়ে না,,,0
3859,দেশের বিভিন্ন অফিসে এরকম ঘটনা ঘটে থাকে যা আমরা জানি না,,,0
3860,দেশের সচেতন নাগরিক হিসেবে আমার দাবি সন্ত্রাসি বনাম কথিত ছাত্রলীগকে সম্পুর্ন্য বাবে নিসিদ্দ করা হোক তারা দেশের সম্মান সার্বভৌমকে ধ্যংস করে দিচ্ছে ।,,,0
3861,"দেশের সরকারি টিচার, দেশের প্রথম সারির মানুষ,দেশের সরকারি বেতন-সুবিধা পাওয়ার পর'ও আপনি দেশের খোজ না রেখে অনুমানের উপর কথা বলেন!!!! আপনি কি দেশের প্রতি অকৃতজ্ঞ নন?",,,0
3862,দেহ ব্যবসাহি পতিতা নিচ তালা বাড়া দিয়ে উপর তালা বড় করা মজার বিষর,,,0
3863,দোনের গান গাজাখোর সব,,,0
3864,দোষ কি শুধুই ডিসির ফ্রি আলকাতরা আমরা সাদা লুঙ্গিতে নিতে দিধা করিনা সেইখানে একটি মেয়ে তার দিচ্ছে ভিডিও টিতে ডিসির চাইতে লোভি নারির আগ্রহী বিশি ছিলো।,,,0
3865,দ্বীনি শিক্ষাবুঝ না থাকার কারণে এমনটা হচ্ছে,,,0
3866,দ্রুত তাড়াতাড়ি রায় কার্যকর করতে হবে।মারার পরির্বতে মারতে হবে এটাই চাই।,,,0
3867,ধন্যবাদ অতিন্দ্রদা,,,0
3868,ধন্যবাদ আপু তোমাকে সিরাজগঞ্জের মেয়েদের মত সারা পৃথিবীতে খুঁজে পাবেন না,,,0
3869,ধন্যবাদ আমরা এটাই চাই,,,0
3870,ধন্যবাদ খুলনা টিম,,,0
3871,ধন্যবাদ জয় তোমার জন্য তোমার আব্বু আম্মু এক হয়েছে,,,0
3872,ধন্যবাদ তাহসিন ভাই অবশেষে দেওয়ান বাগীকে রোষ্ট করার জন্য,,,0
3873,ধন্যবাদ প্রতিবেশীদের কে প্রতিবাদ করার জন্য স্যালুট জানাই প্রশাসন কে,,,0
3874,ধন্যবাদ প্রতিবেশীর এমন সময় ধৈয্য নিয়ে প্রমাণ টা তুলতে পেরেছে,,,0
3875,ধন্যবাদ প্রশাসণ ভাইদের কে ওকে আইনের আওতায় নেওয়ার জন্য,,,0
3876,ধন্যবাদ ভিডিওর জন্য।,,,0
3877,ধন্যবাদ মাননীয় প্রধানমন্ত্রী কে অপরাদী কে শাস্তি দিবার জন্য তবে আমার খোব কষ্ট আসছে ছোট একটা বাচ্চা তার মাকে ফাসি দিলে এই বাচ্চাটাকেও ফাসি দেওয়া হয় এইটা একটু কষ্ট লাগলো বাচ্চাটার জন্য,,,0
3878,ধন্যবাদ মুজিবুর রহমানকে,,,0
3879,ধন্যবাদ যে ভিডিও ধারন করেছেন,,,0
3880,ধন্যবাদ সত্য কতা বলার জন্য,,,0
3881,ধন্যবাদ সত্যি কথা বলার জন্য। দোয়া রইলো।,,,0
3882,ধন্যবাদ সাকিব খান,,,0
3883,"ধন্যবাদ স্যার, সকলের অসহায়ত্ব অনুভব করতে পেরেছেন।",,,0
3884,ধন্যবাদ স্যার। মূল্যবান একটি লেখা প্রকাশ করার জন্য। শুরুতেই প্লাসটিক ও পলেথিন এর ক্ষতিকর দিক গুলো নিয়ে পার্শ্ববর্তী দেশের সাথে আমাদের দেশের মানুষের চিন্তা চেতনার সূক্ষ্ম পার্থক্যের কথা বলেছেন। সত্যিই এটা দুঃখজনক যে আমরা আমাদের পরিবেশ নিয়ে পরিপূর্ণ সচেতন হতে পারছি না। আপনি আর এ মাশেলকারের কথা বলেছেন। আমি আগে কখনো ওনার কথা শুনি নি। বিব্রতবোধ করছি। এমন একজন বিখ্যাত ব্যক্তির কথা জানা আমার উচিৎ ছিলো। তাঁর মৌনজগৎ আমাকে মুগ্ধ করেছে। সর্বশেষ ধনী গরীবের ভেতরকার যে দেওয়াল নিয়ে আপনি উদ্বিগ্ন প্রকাশ করেছেন। সেটি নিয়ে আমার ভেতরও কেমন যেনো অস্থিরতা অনুভব হচ্ছে। ভালো থাকবেন সবসময় স্যার।,,,0
3885,ধন্যবাদ হুজুর কে। হক কথা বলার জন্য। আল্লাহ সবাইকে সঠিক পথে চলার তাওফিক দাও।আমিন।,,,0
3886,ধরো,,,0
3887,ধর্ম ছাড়া অন্যকিছূ বল কিন্তুইসলাম নিয়ে কথা বলবেনা,,,0
3888,ধর্ম নিয়ে কথা বলবেনা ইসলাম বিরুদ্ধে কথা বললে আমরা কিন্তু কিছুতেই মেনে নিতে পারবোনা ভালো হয়ে যান,,,0
3889,ধর্মকে গালি দেয়সে আবার সুন্নি মুসলিম দাবি করে কেমনে নিশ্চয় এই বুড়ায় মিথ্যাচারী,,,0
3890,ধিক্কার জানাই বিচারকদের,,,0
3891,ধুধ দেখা জাবে ভাইয়া খাবো একটু,,,0
3892,ধুর বাল ভিডিও এর লিংক কই,,,0
3893,নওগা কি তুর হাওয়ার ডুইকা রাখচস নি কেডা কইব তোর ভাতার নি,,,0
3894,নজর রাখলে কি বাল ছিড়বে,,,0
3895,নটির পোলা পাপন সব তোর খেলা,,,0
3896,নতুন একটা হানিফ সংকেত,,,0
3897,নতুন একটি নাটক সবাই দেখবেন,,,0
3898,নতুন কোন ছবি নেই ভাই,,,0
3899,নতুন দানদা,,,0
3900,নতুন নাটক টা দেখে অনেক অনেক ভালো লাগছে দুই মিনিট দেখার পরে আর  ১+২+৩+৪+৫ পরবো দেখতে এই মন চায় নাইফালতু ছেলে গুলো কই থাকি মিলান ভাই,,,0
3901,নতুন বছর শুরু হয়েছে গনধর্ষনের মধ্যে দিয়ে।,,,0
3902,নবির বিরুদ্ধে বললে এই পির পুজারিদের কিছু আসে যাই না। কিন্তু ভন্ড পির দের বিরুদ্ধে বললেই ঝামেলা শুরু করে শয়তানের খালু।।।,,,0
3903,নবী জীকে গালি দিলো কেউ কিছু বল্লা না আর মুসফিক এর জন্য দরদ উথলায় পরছে হা হা হা,,,0
3904,নবীকে গালি দেয় কারও গায়ে লাগেনা ক্রিকেট খেলা হারাম সেই খেলোয়াড় কে গালি দিয়েছে দেখে কি অবস্থা আমরা অনেকেই জানিনা যে ক্রিকেট ফুটবল খেলা হারাম যেই খেলাতে টাকা লেনদেন হয় সেই খেলা হারাম আর আমরা হারামির জন্য লড়াই করি।,,,0
3905,নয়ন ও নযনের বন্দুর কোনো দোষ নাই মিন্নির ও মিন্নির বাবার ফাঁসি চাই,,,0
3906,নরেন্দ্র মোদি হল দ্বিতীয় ইবলিশ,,,0
3907,নস্টা কোন হোটেল এ থাকে এক রাত কত টাকা,,,0
3908,না তুমি কেমনে পরিচিত। রাজিব পরিচিত,,,0
3909,না না না মানি না।। এটা কি ধরনের কথা।। হায়ানারা ইচ্ছা করে এটা করসে।। এটা দেশের মানূষ এটা মানবে না।,,,0
3910,নাইকা মানেই সুন্দরী নাইকা অর্থ বুঝেন আফা।। পাগল,,,0
3911,নাইচ এটা গান,,,0
3912,নাইচ ভালো লালো,,,0
3913,নাইম অনেকটাই সাকিবের মত ব্যাটিং করে,,,0
3914,নাউজিবিল্লাহ আল্লাহ মাফ করুন,,,0
3915,নাউজুবিলা থু থু থু নাউজুবিলা ।।,,,0
3916,নাউজুবিল্লা ছেলে যেমন বউও তেমন,,,0
3917,নাউজুবিল্লাহ ওর ছেলে একদিন ওকে লাঠি দিয়ে পিটাবে,,,0
3918,নাওজ বিল্লা আসতাগ ফিরুল্লা,,,0
3919,নাওজবিলা।।,,,0
3920,নাজমুল হাসান পাপন কে আজীবনের জন্য ক্রিকেট বোর্ড থেকে নিষিদ্ধ করা হোক,,,0
3921,নাজমুল হাসান পাপন কে জুতাপেটা করে ভোট থেকে নিষিদ্ধ করা হোক। সাকিব ভাইকে কেন বিনা অপরাধে অপরাধী বানাল। এটার কারন একটাই খেলয়ারদের বেতন বারানোর আবেদন করছে বলে। তাই সেই রাগটা সাকিব ভাইয়ের উপর মজাইছে। তাই বলছি ওর মতো বিসিবিকে বরিষ্কার করা হোক।,,,0
3922,নাজমুলের অভিনয়টা ভালো হয়েছে তবে জারি গানের কথায় কিছু জায়গায় ভুল আছে,,,0
3923,নাটক করে লাভ নেই মিন্নি সত্যটা অনেকটাই সবার সামনে চলে এসেছে সুধু সময়ের অপেক্ষা তোর ও শাস্তি পেতে হবে,,,0
3924,নাটক টা অনেক সুন্দর হয়েছে।।।,,,0
3925,নাটক টাদিকলেখুবগৃরামের কথাখুব মনেপডে,,,0
3926,নাটক সেরা,,,0
3927,নাটকে বালো লাগে চবি করার কি দরকার,,,0
3928,নাটকের শেষটা একটুও ভাল লাগলোনা। রাগ উটতেছিল দেখে।,,,0
3929,নাম বলেন একটা পিক দেখান অন্নের কারন কি মানুষ ভুল বুজবে অদেরকে,,,0
