,sentence,target,type,hateSpeech
3725,শালা শাকিব একটা লুচছা,male,slander,1
3726,শালা শেফুদা মাদার চুদ,male,slander,1
3727,শালা সন্তান নামের কলংকার,male,slander,1
3728,শালা সয়তান,male,religion_slander,1
3729,শালা সাকিব একটা ফক্কিনির বাচ্চা সাকিব একাটা ছোট লোক,male,slander,1
3730,শালা হারামির জাত হারামির বাচ্চা,ind,slander,1
3731,শালা হুল কেকরির বেটা,male,slander,1
3732,শালাকে জবাই করা দরকার,ind,callToViolence_slander,1
3733,শালাকে নাংটো করে মার,male,callToViolence_slander,1
3734,শালাকে ফাঁসি দাও,male,slander,1
3735,শালাদেরকে পাবলিক পেটাবে,male,callToViolence_slander,1
3736,শালায় কয় নাই কেন আরে ওই ধুদ নিয়া ক্যামেরার সামনে গেলে স্ক্রিনে কি ধুদ ছাড়া অন্যকিছু দেখা যাবো,male,gender_slander,1
3737,শালায় ভুয়া,male,slander,1
3738,শালার বাচ্চা দোয়া করি যে হাত দিয়ে মারলি ওই হাত তর পচেঁ পরবে,ind,callToViolence_slander,1
3739,শালার বোকা বাঙালি এটা হল একটা গান্ডু যাকে বলে হিজরা আর হিজড়ার সাথে তোরা মজা নিচ্ছিস হাহাহাহাহা মরে গেলাম,group,gender_religion_slander,1
3740,শালারে করোজ ফয়ের করা হোক,ind,callToViolence_slander,1
3741,শালারে পাইলে মুখে লাথি মারতাম,male,callToViolence_slander,1
3742,শালারে পাইলে যে কি করতামপুরা চিকেন ফ্রাই এর মতো পুড়িয়ে ফেলতাম,male,callToViolence_slander,1
3743,শালি গূদ মারানী,female,gender,1
3744,শালি তুই একটা মিথ্যাবাদি,female,gender,1
3745,শালী তুই কোনদিন নিষিদ্ধ হবি সেটাই ভাব ভারত কে এসেছে নিষিদ্ধ করতে সামান্য ভিউ পাওয়ার জন্য গাজাগোরি নিউজ দিতে তোর লজ্জা করে না ওহঁ তোমরা তো আবার গুষ্টি সহ গাজাখোর,female,slander,1
3746,শালী তোর মা কে কি সুওর রে চুদেছিলো ম্যাগী,female,callToViolence_gender,1
3747,শিরোনামে কি দিছিস কি আলাপ করিস তুরএ পাইলে মুখ দিয়ে চুদতাম,ind,callToViolence,1
3748,শুধু এই কুকুরটাকে ধরে নিয়ে গেলেন কেন সঙ্গে ওর বউটাকে নিয়ে যেতেন যখন কুকুরটা মারতে ছিল তার বাবাকে তখন তার বউ কোনোই বাঁধা দিল না তাই এর সাথে ওর বউ কেও নিয়ে যাওয়া দরকার ছিল,ind,slander,1
3749,শুয়রএর বাচা তুই আমার সামনে পড়িস না তুই জুদি আমার সামনে পড়স তা হলে বাংলাদেশ সরকার আমাকে ফাসিদিবে,ind,slander,1
3750,শুয়ার এর বাচ্চাক পাইলে,ind,callToViolence_slander,1
3751,শুয়ারের বাচ্চা তর ছেলে একদিন তোকে এভাবে চড়াবে,ind,callToViolence_slander,1
3752,শুযোর টাকে পুলিশের কাছে দিযে বেশ কাজ করেছে,ind,slander,1
3753,শুয়োরের বাচ্চা কে কুবাই তে হবে,ind,callToViolence_slander,1
3754,শুয়োরের বাচ্চা মুখের ভাষা ঠিক করে খবর কর,ind,slander,1
3755,শুয়োরের বাচ্চাকে ফাঁসি দেওয়া উচিত জানোয়ারের বাচ্চা,ind,slander,1
3756,সব গুলাই ব্যশ্যা,group,gender,1
3757,সব গুলো কমেন্ট দেখলাম সব আবালের বিরুদ্ধে শালা বাপ্পি একটা আবাল মার্কা নায়ক শাকিবের পরে আরেফিন শুভ বেস্ট,male,slander,1
3758,সব ধর্মেই মা বাবা সন্তানের জন্য একটি বড় নেয়ামত সে যেই হোক হোক মুসলিম কিংবা হিন্দু অথবা অন্য কিছু যে বাবা লালন পালন করছে আর এই জানোয়ার সেই বাবার গায়ে হাত তুলছে জানোয়ার টা কে যতক্ষণ না পর্যন্ত নড়াচড়া করে ততক্ষণ মারা উচিৎ,ind,slander,1
3759,সব ফেটভিভিও সালা তোদের কাজ নেই মমতা এবার জেল খাটবে বকা চদা এটা হিন্দু স্তান,group,slander,1
3760,সবচেয়ে মারাত্মক ক্ষতিকর সমস্যা মোদী সরকার তাঁর বিজেপি শয়তান মিডিয়া প্রিন্টার্স নিউজ এজেন্সি ভারত কে মহাপরাক্রমশালী শক্তিশালী দেশ হিসেবে উপস্থিত করছেন জনগণের কাছে ক্ষমা চেয়ে নিচ্ছি বাস্তবা কিন্তু অন্য সেই পুনঃপ্রকাশ ঘটবে যুদ্ধ হলে,group,religion,1
3761,সবাই বেসসা মাগি,group,gender,1
3762,সবাই মনে মনে প্রস্তুত হন_এই জানোয়ার কে যে যেখানেই দেখতে পাবেনসেখানেই ওকে কুপিয়ে কুপিয়ে হত্যা করবেন আর তাও যদি না পারেনঅন্তত ওর হাত দুটো সারাজীবনের জন্য ভেঙে দিবেন,ind,slander,1
3763,সবাই মিলে জুতা পিটা করা উচিৎআল্লাহ তুমি সব বাবা মাকে হেফাজত করোএসব জালিম সন্তানদের কাছ থেকে রক্ষা করোআমিন,group,callToViolence_slander,1
3764,সবার আগে পালতু মিডিয়া গুলো জোতা পিডা করার দরকার,group,callToViolence,1
3765,সবার সামনে শালাকে জবাই করা হোক,ind,callToViolence_slander,1
3766,সয়তান কতো প্রকার ও কি কি দেখে নেন সবাই,ind,religion,1
3767,সাকিব একজন লুচছা,male,slander,1
3768,সাকিব একটা জানোয়ারের বাচ্চা একটা মেয়ে তার ধর্ম ছেরে ইসলাম ধর্মে এসেছে তার জন্য আর সেই কুত্তার বাচ্চা কিবাবে মেয়েটাকে তালাক দিল আরে সালা সাকিব তুই তো আজকে আমাদের জন্য তোর নাম দাম তুই আগে কি ছিলি আর এখন কি আসেলে ফকির জুদি বড়লোক হয় তার অতিধ ভুলে জায় আর তুই একদিন এমন অবস্থা হবি সব হারাইবি,male,slander,1
3769,সাকিব কে বকে কি লাভ বুবলি কি করে ওর কাপর খুলে দিছে সাকিব কে মাগি,female,gender,1
3770,সাকিব কে লাতি মেরে বের করা হক,male,callToViolence,1
3771,সাকিব খান খান্কির পোলা,male,slander,1
3772,সাকিব খানের উপর খোদার গজব পরুক,male,callToViolence,1
3773,সাকিব ভাটপার নাম ভার @@,male,slander,1
3774,সাকিবরে অপু জুতা মারলে অনেক অনেক খুশি হত দরশকএই রকম সুন্দর একটা বাচ্চাকে সাকিব ছারলো কিবাবেবাচ্চাটা দেখলেই কাননা আসে,male,callToViolence,1
3775,সাকিবের গালে থাপ্পর দিয়া গাল টাকে লাল করে দেওয়ার কাম ॥,male,callToViolence,1
3776,সাকিবের মত জানোয়ার বাবিকে জবা করে দিতে হয় কুততার বাচচা,male,callToViolence_slander,1
3777,সাকিবের সাথে অপু মাগির মিল চাই না এই মাগি খুব খারাপ,female,gender,1
3778,সাকিৰ কে ছৰি থেকে ৰাদ দিলেই ৰালো হৰে কাৱণ ওৰেসি মাতিয়ে গেছে ও কুততাৱ চেওঁ খাৱাপ ওকে এখণ কেউ দেকতে পাৱেণা ওকে ছৰি থেকে ৰাদ দিলেই ওণেক ৰালো হৰে,male,slander,1
3779,সানাই কে ফেল করবে এতো বড় কেনো দুধু না যেনো ফুটবল,female,gender,1
3780,সানাই খাঙ্কি,female,slander,1
3781,সানাইতো দুইটা দুদের মালিক না আমার মনে হয় সানাই দুইটা ফুটবল গোডাওনের মালিক,female,gender,1
3782,সাংবাদিক ভাইদের প্রতি আমার আকুল আবেদন আমার অনুরোধ এই খানকির পোলারে যেই হাত দিয়ে মারতেছে হাতটা কেটে ফেলা আর তার সাজা যাবতজীবন কারা দন্ড এই ধরনের জন্যে বিচার চাই যেন আর কেউ করার সাহস না পাই তাকে জনগনের সামনে আগে ডাইন হাতটা কেটে ফেলা তার কোন মাপনাই তাকে যদি মাপ করে আমার আল্লাহ নারাজ হবে,male,callToViolence_slander,1
3783,সামনে পেলে ওকে জুতা পেটা করতাম বেয়াদব কোথাকার,ind,callToViolence,1
3784,সামনের দিনে মমতা হবে গুদমন্তী,female,gender,1
3785,সারা দুনিয়াকে জানিয়ে দিচ্ছে সে কত বড় খানকি কত বড় ব্যাশা সারা জীবন আলমগীর শাবানা জুটি ছবিগুলো দেখে আসলাম তারা সর্বদা সংসার এবং মাথা পিতার ভালোবাসা বুঝিয়েছেন তাদের মুভি ধারা এমন ভদ্র একজন আলমগীরের ঘরে এই ব্যাশা জন্মালো কি করে ভাবতে অবাক হচ্ছি,female,gender,1
3786,সারা দেশের মানুষ এক হলে মোদী আর মোদীর দলের মানুষ গুলো যাওয়ার জায়গা খুজেও পাবেনা আল্লাহ সব দেখতেছে মোদিকে হোছট খাওয়ায় সামান্য নমুনা আল্লাহ দেখিয়েছেন আগামীতে ফাইনাল দেখাবে ইনশায়াল্লাহ,group,callToViolence,1
3787,সালা অশিক্ষিত,ind,slander,1
3788,সালা আবাল এই হালা নায়ক হইলে আমরা পোলাপাইন কি ঘরে বসে মুরি খাবএকদিন গিয়েছিলাম মুভি দেখতে গিয়ে শুনলাম আবালের সিনেমা পরেফিরে আসসি,male,slander,1
3789,সালা আবাল গুলা আজাইরা পক পক করেখালি মানুষের বদনাম ছাড়া কিছুই পারে না,male,slander,1
3790,সালা একটা কুকুর,male,slander,1
3791,সালা একটা মাদার চোদ,ind,slander,1
3792,সালা এটা একটা চ্যানেল,ind,slander,1
3793,সালা এডমিন তোর এগুলো ছাড়া কি দরকার সবাই তো বকা দিতেছে এর ভিডিও না ছাড়লে ভালো হবে,male,slander,1
3794,সালা কুকুর এটা ওরে পাইলে মাইরাই ফোলতাম,male,callToViolence_slander,1
3795,সালা কুতা তোকে পেলে মেরে শূইয়ে দিতাম,ind,callToViolence_slander,1
3796,সালা কে পিটিয়ে মারা উচিত,male,callToViolence_slander,1
3797,সালা চাপাবাজ,ind,slander,1
3798,সালা জার জন্য দুনিয়াতে এসেছিস তাকে মারছিস তোর মতো ছেলেদের ফাঁসি দেওয়া উচিত,male,slander,1
3799,সালা তুই খানকির পোলা রিপোর্টার মাদারচোদ তুই তোর মায়রে চুদি মাদারচোদ,male,callToViolence_slander,1
3800,সালা দইরা জবাই দেওয়ার দরকার,male,callToViolence_slander,1
3801,সালা পাগল ছাগল,male,slander,1
3802,সালা পোলা নামাজ কি করছে শেখ নামজের উপোর জিত কইরা নামাজ কে বক্কা দাও নামাজের বা ধরমীয় বিষে তুমি কথা বললে তোমার জিব্বা কসাইদের লোহার মাংসো জুলানো পেরাক দিয়া তোমার জিব্বা টানদিয়া গোড়াতে জিব্বা কাইটা দেবো কথাটা মন রাইখা কথা টা মনেরাখবি তোমার কথা শুনার কারন হলো তুমি জোকার চাল্লি তাই মানুষ কমিটির জন্য তোমার বিডিও দেখে,male,callToViolence_slander,1
3803,সালা ফালতু ভিডিও,ind,slander,1
3804,সালা মাগির পোলা তোর বৌকে আমি চুদি,male_female,callToViolence_slander,1
3805,সালা মালায়নের জাত কই কারে,male,religion_slander,1
3806,সালা সুয়ারের বাচ্চা হাত কেটে ফেলতে হবে,male,callToViolence_slander,1
3807,সালা হবে সুফার ইস্টার,male,slander,1
3808,সালা হারামী ওর বৌর গূদে,male,slander,1
3809,সালাকুততার বাচচা,male,slander,1
3810,সালাকে থাপ্পড় ও লাথি এবং জুতার বারি দরো,male,callToViolence_slander,1
3811,সালাকে পাচায় গরম ডিম ডুকে দেওয়া হউক,male,callToViolence_slander,1
3812,সালাকে লেংটা করে মার সাথে তার স্ত্রিকেও,male,callToViolence_slander,1
3813,সালাতুইএকটাখানকিরবাচাসালাবাবাকেমারছিশতোরহাতইঠবেনা,male,slander,1
3814,সালার অভিনয় হয়না,male,slander,1
3815,সালার ক্যামারা ও লুইচ্চাদুধ দুইটা ভালো করে দেখাচ্ছে,male,gender_slander,1
3816,সালার টিকানা দেনঅরে আমি পিঠাইমু,male,callToViolence_slander,1
3817,সালার পুটকির মধ্যে গরম ডিম দেওয়া উচিৎ,male,callToViolence_slander,1
3818,সালার পুত কই মেয়ে বড় হয়েছে,female,slander,1
3819,সালার পুতেরে আমি পথমে পাইতাম,male,slander,1
3820,সালার পুতেরে পাবনায় নেন,male,slander,1
3821,সালার ফাসি চাই ফাসি ফাসি ফাসি চাই সালার বেস্যা বেটির জামাই সাথে অই মাঘি মহিলা কে নিলেন না কেনো,male,gender_slander,1
3822,সালার ফুত কিদেখাছ,male,slander,1
3823,সালার বেঠা তুই কি মিন্নির দালাল আর এই মাগিকেতো সেধিয়ে দেওয়া দরকার,male_female,callToViolence_gender_slander,1
3824,সালার মাইংগা পোলাপাইন মাগির সাথে লাইবে আসতে কি সখ,male,gender_slander,1
3825,সালার সালা আমার শরীর জলতেছে আমি ঐ জায়গায় তাকলে তকে মেরে দিতাম ধন্যবাদ প্রসাশন কে,male,callToViolence_slander,1
3826,সালার হাত কেটে ওর সামনে কাটা হাত পুরানো উচিত,male,callToViolence_slander,1
3827,সালার হাত বেঙে থাক খারাপ কথাটা আর কইতাম না পরে কইব আবার আমি খারাপ,male,callToViolence_slander,1
3828,সালারপুত ক্যামেরাম্যন এর বাচ্চা একটো নিচে নামাইতে পারসিলিনা,male,slander,1
3829,সালারপুত সিনামার ডাইলগ দিতাছে গরুর দাম না বলেডালা সিনামা প্রচার করতে আইছে বাইনচোদ,male,slander,1
3830,সালারা কুকুরের চেও অদম,group,slander,1
3831,সালারে কঠিন শাসতি দেওয়া হক,ind,slander,1
3832,সালারে গুলি করে সকলের সামনে মারা উচিত,male,callToViolence_slander,1
3833,সালারে পাইতাম,male,slander,1
3834,সালারে ফাসি দেওয়া হোক,male,slander,1
3835,সালারে মাইরে ফেলেন,male,callToViolence_slander,1
3836,সালি তো মাগী,female,gender,1
3837,সালি দুধ কি মানুষের দেখানোর জিনিস নাকি রে কুওার বাচ্চারা আল্লাহ ই তোদের শেষ করবে,female,callToViolence_gender_slander,1
3838,সালি মিথ্যা কথা বলো কেন,female,gender,1
3839,সালি মিথ্যা বলছিস,female,gender,1
3840,সালির গরে সালি আর কিছু পাছ না তুই,female,gender,1
3841,সিপাত তোর মাকে চুদি খানকির পোলা তোরমার ভুদায় বেগুন দ দিয়ে চুদি,male,callToViolence,1
3842,সিফাত উল্লহর মা কুতা দিয়া চুদাইছে,male,callToViolence,1
3843,সিরিয়াসলি চোখে পানি চলে আসছেএইসব জানোয়ারদের বিচার আল্লাহ করবেও যেমন টা ওর বাবার সাথে করছেওর ছেলে মেয়েরাও ওর সাথে এমন টাই করবেপ্রতিটা থাপ্পড় একদম কলিজায় গিয়ে লাগছে,ind,slander,1
3844,সুয়রের বাচ্চা তুই সব কও কিন্তু আর জদি সুনি ইসলামের বিরুদ্দে কথা বলস তোরে আগুন দিয়া পুরুম,ind,callToViolence_slander,1
3845,সুয়ারের বাচ্চা তোর বাবার মরার আগে তুই মজাপাবি যে বাবার গায়ে হাত দিলে আল্লাহ মানুষ কে কত বড় সাচতি দিতে পারে,ind,slander,1
3846,সুয়ারের বাচ্চা বউ এর দালাল বিদ্দ বাবাকে মারস তোর সন্তান তোকে এক দিন এই ভাবে মারবে তোর ফাসি চাই,female,slander,1
3847,সৃজিত না ফাহমি প্রেগন্যান্ট করছে কে জানে,female,gender,1
3848,সেফাতকে কেহ গালি দিলে আমার রক্ত গরম হয়ে জায় ও আমাদের রাত দিন ঘন্টা আমাদের বাড়ি ঘর পাহারা দেয় আমাদের বাড়ির কুত্তার নাম সেফাত এজন্য,ind,slander,1
3849,সেফাদ সনজায তুই রাজাকার ছিলি বাংলায় ডুক্লেই ফাঁশি দেওয়া হবে সালা দড়ি দিয়ে বেঁধে জোলান হবে কত মদ পান করিস ও বে আমি মুতে দিলে গণদে মাতল হয়ে যাবি,ind,callToViolence_slander,1
3850,সোয়ারের বাচ্চার কুত্তা দিয়ে রোকতো খাওয়া,group,callToViolence_slander,1
3851,সৌদি আরব বাবরি মসজিদ দখল করা লাগবে না তারা যদি শুধু ভারতের লোকদের সৌদি আরব থেকে বের করে দেয় তা হলে ঐ বিদেশিরা মৌদিকে জুতা পেটা করে দেশ ছাড়া করবে,male,callToViolence,1
3852,হাচিনা শয়তান ভোট চুর,ind,religion,1
3853,হাত কেটে দিন হারামজাদার,ind,callToViolence_slander,1
3854,হাত পা কেটে ছেড়ে দেয়া,ind,callToViolence,1
3855,হারামজাদা একটা,ind,slander,1
3856,হারামজাদা‌কে জবো করা উ‌চিৎ,ind,callToViolence_slander,1
3857,হারামী টার ফাশি চাই,ind,slander,1
3858,হারামীকে পাড়ার যেন ধরে মারে,ind,callToViolence_slander,1
3859,হাৰামীৰ ফাঁচী চাই,male,slander,1
3860,হালা মাদারচুদের বাচ্চা,male,slander,1
3861,হালা হিযলা মনে হয়,male,slander,1
3862,হালায় জন্মগত প্রতিবন্ধী,male,slander,1
3863,হালার আবাল,male,slander,1
3864,হালার পো একটা বুইড়া শিং ভাঙ্গা বলদ,male,slander,1
3865,হালার পোলা বদমেশ আবার নায়ক নাকি দেখতেতো দারোয়ানের মতো লাগে,male,slander,1
3866,হিজলা নায়ক,male,gender,1
3867,হিজারা নায়ক,male,gender,1
3868,হিন্দুদের মা হল গাই বাবা হল বলদ তাই আসল বাবা মাকে চিনেনা যত দিন গাইকে মা বলা বন্দ না হবে ততদিন এর মা বাবা চিনবে না এই কুওাকে পিটিয়ে পঙ্ঘু করে দেয়া উচিত,group,religion,1
3869,হে আল্লাহ এরকম শয়তান কখনো দেখিনি,ind,slander,1
3870,হে আল্লাহ এসব জানোয়ারদের কে তুমি হেদায়েত কর নাই তো বা ধ্বংস করে দাও এদেরকে,ind,callToViolence_slander,1
3871,হেই মাগিডা কি তোর মা আছিল,female,gender,1
3872,হেরে জুতার মালা পড়ানো হোক,ind,callToViolence,1
3873,অই অস করে পুরা মা জাতিকে অপমান কেরেছে বিছার হুক,,,0
3874,অতিনদো দা না থাকলে আজো রানু মন্ডল রাস্তাই রাস্তাই ভিক্ষা ই করে বেড়াতে হত,,,0
3875,অতিনন্দ্রদা আপনি জানেন ভালো কাজে অনেক বাধা আসে আর সবাই জানে আজ রানুদি যেখানে আছে তাও সেটি আপনাদের জন্যে সেটি এ সবাই জানে কোথা থেকে কে এসে রানুদির মেয়ের পরিচয় দিয়ে মেয়েতো প্রমাণ কোরতে পারবে না কারণ বছর আগে তার মেয়ে কোথায় ছিলো তখন তার মা বোলে কেও ছিলোনা এখন যখন সে সেলিব্রিটি মা বোলতে তার কোরছে তাইনা আর নিজে টাকা লুট কোরতে পারছে না বোলে তার মায়ের কাছে থেকে অন্যোকে দোশি কোরছে তাইনা দাদা আমার হিসাবে ওমন মেয়েকে তেজ্যো মেয়ে করা উচিত ওটা মেয়ে না রানুদির বাঁশ ওর কারোনে রানুদির খতি হবে বোলে দিলাম,,,0
3876,অতিন্ড দাদা ভালো লুক,,,0
3877,অতিন্দ্র দাদার কাজ ভালো লাগলে ভিডিওটিতে লাইক দিয়ে দেখতে থাকুন ভালো কাজ করলো কে আর লাইক চায় কে,,,0
3878,অতিন্দ্রদার দাঁ এর জন্য অনেক অনেক ভালোবাসা,,,0
3879,অতিমরায টাকার লোব থাকতে পারলেন না টাকার লোভে যদি থাকতে পার্থ তাহলে এইরাম করে একটা ইন্টারভিউ এর জন্য কত টাকা চাইতো না গরিব হয়ে বড় জায়গায় টাকার অংকটা বেশি হয় জয় এইসব গরিব মানুষের ওসব জায়গায়,,,0
3880,অনেক গুলা মিডিয়া তারকা আইকনদের বলতে শুনেছি মিডিয়ার লোকেরা নাকি নোংরা হয় আর আজ তার বাস্তব প্রমাণ দেখলাম যারা মিথিলাকে গালি দিচ্ছেন তাদের কাছে আমার প্রশ্ন তাহসান এত ভালো হলে মিথিলা কে কেন ডিবোরস দিছে ওই মাসুম বাচ্ছাটা কে বাবা হারা করতে কি তার একবার ও বুক কাপে নাই কেমন বাবা সে নিজের বাচ্ছাটা কে ও রাখতে পারলো নাহ দোষ যদি মিথিলার হয়ে থাকে তবে বাচ্ছাটার কি অপরাধ ছিল,,,0
3881,অনেক ধন্যবাদ,,,0
3882,অনেক ধন্যবাদ প্রতিবেশী ভাইটাকে যিনি ভিডিও টা করেছে এবং পুলিশকে খবর দিয়েছে,,,0
3883,অনেক ভাল আমি ও চাই জেন ওরা আবার দইজন এক হয়ে জাক,,,0
3884,অনেক ভাল লাগল আর ভাল হত যদি সাকিব অপু এক হলে,,,0
3885,অনেক সুন্দরী মেয়ে কোথায় গো,,,0
3886,অপু আপু জয়কে নিয়ে এগিয়ে যাও,,,0
3887,অপু আপু জা করেছ সব কিট করেছে শাকিব ত শুধু আছে বাজে বুবলি কে নিয়ে,,,0
3888,অপু আপুও নেক ভাল,,,0
3889,অপু আবার ও সাকিব বাইয়ার সাথে থাকে ভালো হবে,,,0
3890,অপু একটা খারাপ মেয়ে,,,0
3891,অপু কে অবশ্যই চাই,,,0
3892,অপু খুব ভাল মেযে,,,0
3893,অপু খুবালো,,,0
3894,অপু ঠিক বলছেন,,,0
3895,অপু বিশ্বাস তো ও বলতে পারেন না,,,0
3896,অপু বিশ্বাস যা বলসে একদম ঠিক,,,0
3897,অপু বিশ্বাস সাকিব খানকে আবার চাই,,,0
3898,অপু বিশ্বাস সাথেও সাকিব খান ছবি ভালো হয় আমি ছবিটি হিটা,,,0
3899,অপু মত খারাফ মেয়ের সাথে সংসার করা যায় না,,,0
3900,অপুর জন্য অনেক কেঁদেছি আললায় যেন আললায় যেন সাকিব কে ভালো পথে আনে অপু যেন সুখী হয়,,,0
3901,অপেক্ষা করো অপুও বিয়ে করবে ওদের কোন ধর্ম আছে যেমন ভারতীয় নায়িকারা যা করছে আপুও করবে সবাই দেখবে,,,0
3902,অবশেষে এটা দেখে ভালো লাগলো যে ভিডিও করার পর কেউ সেটা দেখিয়ে ব্যবস্থা নিল স্যালুট প্রতিবেশীদের,,,0
3903,অবশ্য ই বলবো,,,0
3904,অবশ্যই কাসমির,,,0
3905,অবশ্যই চোর ইচ্ছা মতো টাকা কাটে ডিজিটাল চোর আরো তথ্য দিন মাসে কতো এ কতো কাটে এ কতো কাটে জানালে উপক্রিত হই,,,0
3906,অবশ্যই জাকির নায়েক নির্দোস,,,0
3907,অবস তাদেখে,,,0
3908,অমানুষ একটা কিছু বলার ভাষা নেই কঠিন বিচার হওয়া দরকার,,,0
3909,অমিত সাহা ওর দিলীপ ঘোষ এর কি বাপের দেশ দিলীপ ঘোষের বাপে রাইন্স,,,0
3910,অমিতাভ বচ্চনকে নিয়ে এমন আলোচনা ঠিক না,,,0
3911,অযোধ্যা র রায় সঠিক,,,0
3912,অর ফাসি চাই,,,0
3913,অৰ বেটি মায়েৰ খাইটে ছাইছেন,,,0
3914,অল্প জলের মাছ বেশি জল পেলেই এই রকম করে তাই জে জার জায়গায় থাকা ভাল,,,0
3915,অসাধারণ সুন্দর ফোন নম্বর দেয়া,,,0
3916,অহাংকার মানুষের পতনের মূল,,,0
3917,আপিন ঠিক বলেছেন,,,0
3918,আমি তোমাকে বিয়ে করার পক্ষে,,,0
3919,আমি পপিকে বিয়ে করভোপপি কথা বলতে পার,,,0
3920,আল্লাহর কাছে দোয়া করি ইমরান খানের জন্য আল্লাহ উনাকে কমতায় রাকেন,,,0
3921,আইন কেনো বুজতে পারছে না যে এই মেয়েটিই এই খুনের সাথে জরিত এই,,,0
3922,আইনের বিচার হোক,,,0
3923,আইসিসি ওয়ার্ল্ড কাপ লাইভ দেখার জন্য আমার চ্যানেলটা সাবস্ক্রাইব করুন,,,0
3924,আখি আলমগীরের প্রেমের এত এক্সপ্রেস আছে উনাকে পেম রোগ বিশেষজ্ঞ দেওয়া উচিত ছিল,,,0
3925,আগে আপনার নিউজ করা ঠিক করেন,,,0
3926,আগে উচ্চারণ ঠিক কর্,,,0
3927,আচ্ছা ভারত থেকে পর্ণ স্টার হোতে গালে কি কি করতে হবে আমি হতে চাই আমার মোতো কে কে আছোনিচে একটি লাইক ও কমেন্ট দিবেন,,,0
3928,আজ চট্টগ্রাম মানুষের অবস্থার কারন আমাদের মাজে প্রিয় নেতা নেই,,,0
3929,আজ পাকিস্তান ও বাংলাদেশ ভারতের থেকে আলাদা হয়ে যদি ইসলামিক রাষ্ট্র প্রতিষ্টা করতে পারে তাহলে ভারতবর্ষের হিন্দু রাষ্ট্র হতে দোষ কোথায় এটাই তো স্বাভাবিক নয় কি,,,0
3930,আজ ম মনে হলো কেনো ছেলে হয়ে জন্ম নিলাম চোখের পানি ধরে রাখতে পারলাম না,,,0
3931,আজকে মুসলমান আছে তাদের উপর অত্যাচার চালাচ্ছে এই সরকার আগামীকাল মুসলিম না থাকলে তখন কার উপরে চালাবে এই অত্যাচার অনেকেই মনে করে তখন আর কোন সম্যসা নাই আমরা হিন্দুরা খুব মিলেমিশে থাকবো কিন্তুু বাস্তবিক এটা ভুল ধারনা আমি একজন বাংলাদেশী আর আমার দেশটা শতকরা মুসলিম এবং সংখ্যালঘু ধর্মীয় রা আমাদের কাছে নিরাপদ কিন্তুু একজন মুসলিম কিন্তুু নিরাপদ নয় একে অপরের সাথে দাঙ্গা হামলামামলায় জড়িয়ে পড়ছে এই ভারতে এর ব্যতিক্রম কিছুই হবেনা তখন তাদের দাঙ্গা হবে জাত নিয়ে জমি নিয়ে ক্ষমতা নিয়ে নারী নিয়ে ইত্যাদি তারা তখন সাম্প্রদায়িকতার মর্মতা হারেহারে বুঝতে পারবে পৃথিবীতে এমন কোন দেশ নেই যেখানে দাঙ্গামারামারি হয়না কিন্তুু সেটা কে নিয়ন্ত্রণ করতে হয় এড়িয়ে যেতে হয়না আমি মোদী সরকার কে দোষী করিনা বরং চো উনি তো সফল মানুষ উনি উনার রাজনীতির দাবা চাল চেলে দিছেন এবং ভারতীয় নাগরিক উনার সে চালে কপুকাত মূলত আজকের এই ভারতের যত লোকসান হচ্ছে তার জন্য এ দেশের নাগরিক ই দায়ী মোদী ক্ষমতায় থাকতে চায় তাই সে রাজনীতি চালু করেছে আগামীকাল হয়তো সফল ও হবে মুসলিমদের বিতাড়িত করতে কিন্তুু তারপর কি হবে এখন সেটাই ভাবার বিষয়,,,0
3932,আজাইরা নিউজ,,,0
3933,আদালতের রায় জুতা মেরে গরু দান করার মত আমরা বাবরি মসজিদ ই চাই,,,0
3934,আপনাদের কমেন্ট গুলো পরলাম অবশ্যই মানূষ এগিয়ে গেছে অনেক তবুও কিছু কিছু গোপনীয় জায়গা থাকে তা নিয়ে কথা বলতে সব মেয়েদের ই লজ্জা লাগে ঐ পুরুষের জায়গায় কি কোন মহিলা সাক্ষাতকার নিলে আরো ভালো লাগতো না ঐ পুরুষ মানুষ টি বারে বারে ঝুলে পরা নিয়ে কথা বলছে আর ঐ ডাক্তার মেম ওটাকে প্রবলেম বলছেন আপনারা কি বুঝতে পারছেন না যে ঐ ডাক্তার মেম এই নিয়ে পুরুষ মানুষ টির সাথে কথা বলতে করছেন,,,0
3935,আপনাদের কমেন্টে প্রমাণ করে এনে আর সি জরুরী,,,0
3936,আপনাদের মাজে বুল বুযা বুযি থাকতে পারে সেটা জেনো জায় কে না কাদায় তাই আপনাদের আবারো এক হইতে হবে,,,0
3937,আপনার এখন সময় আছে ঠিক হয়ে যান,,,0
3938,আপনার কথাগুলা যুক্তি সম্মত আপু,,,0
3939,আপনার চ্যানেল এবং আপনার নাম সম্পূর্ণ ফেক,,,0
3940,আপনার জামাই আগেরটা কি নাই,,,0
3941,আপনার বাড়ি টাংগাইল তাইনা,,,0
3942,আপনার ভয়েজ ত খুবি ভ্লা,,,0
3943,আপনার সাথে কথা বলতে পড়ি,,,0
3944,আপনারা মিথ্যা বানোয়াট নিউজ করেন কেন,,,0
3945,আপনি কয় রাত কার সাথে,,,0
